timestamp,elapsed_seconds,datetime,system_time,chronotick_time,chronotick_offset_ms,chronotick_uncertainty_ms,chronotick_confidence,chronotick_source,ntp_offset_ms,ntp_delay_ms,ntp_server,chronotick_error_vs_ntp_ms,system_error_vs_ntp_ms
1760636401.2506676,270.216037273407,2025-10-16T12:40:01.250668,1760636401.2506676,1760636401.2512932,0.6256376509554684,1.0,1.0,cpu,,,,,
1760636411.2528703,280.2182400226593,2025-10-16T12:40:11.252870,1760636411.2528703,1760636411.2535253,0.6548329256474972,1.0,1.0,cpu,,,,,
1760636421.2555037,290.2208733558655,2025-10-16T12:40:21.255504,1760636421.2555037,1760636421.2561896,0.6860450957901776,1.0,1.0,cpu,,,,,
1760636431.2580607,300.22343039512634,2025-10-16T12:40:31.258061,1760636431.2580607,1760636431.2587717,0.7108619320206344,1.0,1.0,cpu,5.155086517333984,34.8663330078125,pool.ntp.org,-4.44,-5.16
1760636441.3093872,310.27475690841675,2025-10-16T12:40:41.309387,1760636441.3093872,1760636441.3101592,0.7719272398389876,1.0,1.0,cpu,,,,,
1760636451.3105204,320.2758901119232,2025-10-16T12:40:51.310520,1760636451.3105204,1760636451.3113356,0.8150576613843441,1.0,1.0,cpu,,,,,
1760636461.3125389,330.2779085636139,2025-10-16T12:41:01.312539,1760636461.3125389,1760636461.3133986,0.8596187108196318,1.0,1.0,cpu,,,,,
1760636471.3148885,340.28025817871094,2025-10-16T12:41:11.314888,1760636471.3148885,1760636471.3158126,0.9240717627108097,1.0,1.0,cpu,,,,,
1760636481.317271,350.2826406955719,2025-10-16T12:41:21.317271,1760636481.317271,1760636481.318222,0.9511256939731538,1.0,1.0,cpu,,,,,
1760636491.31936,360.284729719162,2025-10-16T12:41:31.319360,1760636491.31936,1760636491.3203626,1.002585981041193,1.0,1.0,cpu,,,,,
1760636501.3215516,370.2869212627411,2025-10-16T12:41:41.321552,1760636501.3215516,1760636501.3225915,1.0400417959317565,1.0,1.0,cpu,,,,,
1760636511.3291578,380.29452753067017,2025-10-16T12:41:51.329158,1760636511.3291578,1760636511.3297904,0.6325847352854908,1.0,1.0,cpu,,,,,
1760636521.3314438,390.2968134880066,2025-10-16T12:42:01.331444,1760636521.3314438,1760636521.3317432,0.29940714011900127,1.0,1.0,cpu,,,,,
1760636531.33384,400.29920959472656,2025-10-16T12:42:11.333840,1760636531.33384,1760636531.333967,0.12709885777439922,1.0,1.0,cpu,3.4050941467285156,28.557777404785156,time.google.com,-3.28,-3.41
1760636543.381837,412.3472065925598,2025-10-16T12:42:23.381837,1760636543.381837,1760636543.381907,0.07017958705546334,1.0,1.0,cpu,,,,,
1760636553.3850439,422.3504135608673,2025-10-16T12:42:33.385044,1760636553.3850439,1760636553.3850663,0.022416159481508657,1.0,1.0,cpu,,,,,
1760636563.3871422,432.352511882782,2025-10-16T12:42:43.387142,1760636563.3871422,1760636563.3871384,-0.0037571917346213013,1.0,1.0,cpu,,,,,
1760636573.3899453,442.3553149700165,2025-10-16T12:42:53.389945,1760636573.3899453,1760636573.3899374,-0.007931230356916785,1.0,1.0,cpu,,,,,
1760636583.392187,452.35755681991577,2025-10-16T12:43:03.392187,1760636583.392187,1760636583.3921857,-0.0013631070032715797,1.0,1.0,cpu,,,,,
1760636593.3943732,462.35974287986755,2025-10-16T12:43:13.394373,1760636593.3943732,1760636593.3943746,0.0013634471542900428,1.0,1.0,cpu,,,,,
1760636603.3968472,472.3622169494629,2025-10-16T12:43:23.396847,1760636603.3968472,1760636603.39685,0.0028501472115749493,1.0,1.0,cpu,,,,,
1760636613.3988683,482.36423802375793,2025-10-16T12:43:33.398868,1760636613.3988683,1760636613.3988805,0.012087726645404473,1.0,1.0,cpu,,,,,
